idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode
172,28.762541806020067,28.762541806020067,4.054328649557697,-6.221516485612055,1.0,0.7352080311369641,3.0559919389541523,0.0,0.0,0.0,0.0,70
173,28.929765886287626,28.929765886287626,4.17369297684268,-6.740303733460483,1.0,0.6917590059785284,3.145964028913243,0.0,0.0,0.0,0.0,70
174,29.096989966555185,29.096989966555185,4.285686176640818,-7.273678368191737,1.0,0.6470882704902744,3.230380055679592,0.0,0.0,0.0,0.0,70
175,29.264214046822744,29.264214046822744,4.3901104586120026,-7.820698400911854,1.0,0.6012747173190984,3.3090909327491387,0.0,0.0,0.0,0.0,70
176,29.431438127090303,29.431438127090303,4.486781399824463,-8.380397743693123,1.0,0.5543992574335252,3.381957649439365,0.0,0.0,0.0,0.0,70
177,29.598662207357858,29.598662207357858,4.575528270462678,-8.951787915774508,1.0,0.5065446772274586,3.4488515163950115,0.0,0.0,0.0,0.0,70
178,29.765886287625417,29.765886287625417,4.65619433535204,-9.533859789310174,1.0,0.457795492311761,3.509654392865344,0.0,0.0,0.0,0.0,70
179,29.933110367892976,29.933110367892976,4.728637130767615,-10.125585371582318,1.0,0.4082377982518834,3.56425889535167,0.0,0.0,0.0,0.0,70
180,30.100334448160535,30.100334448160535,4.7927287160382885,-10.72591962053147,1.0,0.3579591185151579,3.612568587256676,0.0,0.0,0.0,0.0,70
181,30.267558528428093,30.267558528428093,4.848355899501782,-11.333802290397262,1.0,0.3070482498962432,3.6544981492002724,0.0,0.0,0.0,0.0,70
182,30.434782608695652,30.434782608695652,4.895420438411614,-11.948159804210494,1.0,0.25559510569377863,3.6899735297012786,0.0,0.0,0.0,0.0,70
183,30.60200668896321,30.60200668896321,4.933839212442845,-12.56790714982913,1.0,0.20369055691518095,3.7189320759593887,0.0,0.0,0.0,0.0,70
184,30.76923076923077,30.76923076923077,4.96354437049027,-13.191949796170158,1.0,0.1514262717900872,3.741322644505936,0.0,0.0,0.0,0.0,70
185,30.93645484949833,30.93645484949833,4.984483450499731,-13.819185626252523,1.0,0.09889455387575709,3.7571056915277823,0.0,0.0,0.0,0.0,70
186,31.103678929765888,31.103678929765888,4.996619472120958,-14.448506883637647,1.0,0.04618817904047,3.766253342705453,0.0,0.0,0.0,0.0,70
187,31.270903010033443,31.270903010033443,4.9999310020182826,-15.078802128829587,1.0,-0.006599768387242908,3.7687494424414187,0.0,0.0,0.0,0.0,70
188,31.438127090301002,31.438127090301002,4.994412191723887,-15.708958202179916,1.0,-0.05937606001409977,3.7645895823929867,0.0,0.0,0.0,0.0,70
189,31.60535117056856,31.60535117056856,4.980072787966744,-16.337862189830588,1.0,-0.11204748803204999,3.753781109257531,0.0,0.0,0.0,0.0,70
190,31.77257525083612,31.77257525083612,4.956938115458987,-16.96440338922257,1.0,-0.16452102983185962,3.736343111797284,0.0,0.0,0.0,0.0,70
191,31.93979933110368,31.93979933110368,4.9250490321701355,-17.587475270699247,1.0,-0.21670401228964645,3.712306387127208,0.0,0.0,0.0,0.0,70
192,32.10702341137124,32.10702341137124,4.8844618571681355,-18.205977431740035,1.0,-0.268504275436174,3.6817133863243345,0.0,0.0,0.0,0.0,70
193,32.274247491638796,32.274247491638796,4.8352482711546925,-18.81881754037294,1.0,-0.3198303352198797,3.6446181394551687,0.0,0.0,0.0,0.0,70
194,32.441471571906355,32.441471571906355,4.777495189870517,-19.42491326433374,1.0,-0.3705915450761605,3.601086160153613,0.0,0.0,0.0,0.0,70
195,32.608695652173914,32.608695652173914,4.711304610594103,-20.023194182564787,1.0,-0.42069825601758154,3.551194329917928,0.0,0.0,0.0,0.0,70
196,32.77591973244147,32.77591973244147,4.6367934320051045,-20.61260367567753,1.0,-0.47006197496227675,3.4950307623307904,0.0,0.0,0.0,0.0,70
197,32.94314381270903,32.94314381270903,4.554093247730465,-21.19210079203997,1.0,-0.5185955210208922,3.4326946474425797,0.0,0.0,0.0,0.0,70
198,33.11036789297659,33.11036789297659,4.463350113937916,-21.760662086193445,1.0,-0.5662131794661276,3.3642960765926953,0.0,0.0,0.0,0.0,70
199,33.27759197324415,33.27759197324415,4.364724291387279,-22.31728342635191,1.0,-0.6128308531128337,3.2899558479779447,0.0,0.0,0.0,0.0,70
200,33.44481605351171,33.44481605351171,4.258389962395162,-22.860981767791422,1.0,-0.658366210841425,3.209805253311815,0.0,0.0,0.0,0.0,70
201,33.61204013377927,33.61204013377927,4.1445349232128885,-23.390796888998004,1.0,-0.7027388330022414,3.123985845951186,0.0,0.0,0.0,0.0,70
202,33.779264214046826,33.779264214046826,4.023360252360967,-23.90579308750754,1.0,-0.7458703534440809,3.032649190899955,0.0,0.0,0.0,0.0,70
203,33.94648829431438,33.94648829431438,3.895079955505843,-24.405060832442786,1.0,-0.7876845979160838,2.9359565971313892,0.0,0.0,0.0,0.0,70
204,34.11371237458194,34.11371237458194,3.7599205875060946,-24.887718370829056,1.0,-0.8281077185984622,2.8340788327014232,0.0,0.0,0.0,0.0,70
205,34.280936454849495,34.280936454849495,3.6181208522956543,-25.35291328485129,1.0,-0.8670683245246062,2.727195823156485,0.0,0.0,0.0,0.0,70
206,34.448160535117054,34.448160535117054,3.4699311813105735,-25.7998239973028,1.0,-0.9044976076641097,2.6154963337685033,0.0,0.0,0.0,0.0,70
207,34.61538461538461,34.61538461538461,3.315613291203978,-26.22766122256651,1.0,-0.9403294644441174,2.4991776361578446,0.0,0.0,0.0,0.0,70
208,34.78260869565217,34.78260869565217,3.155439721630266,-26.635669360566293,1.0,-0.9745006124943525,2.3784451598934377,0.0,0.0,0.0,0.0,70
209,34.94983277591973,34.94983277591973,2.9896933539148964,-27.023127831226525,1.0,-1.0069507024096067,2.25351212968526,0.0,0.0,0.0,0.0,70
210,35.11705685618729,35.11705685618729,2.8186669114598284,-27.389352347083104,1.0,-1.0376224243323835,2.1245991888096665,0.0,0.0,0.0,0.0,70
211,35.28428093645485,35.28428093645485,2.6426624427669414,-27.73369612179832,1.0,-1.066461609167406,1.9919340094330233,0.0,0.0,0.0,0.0,70
212,35.45150501672241,35.45150501672241,2.461990787992468,-28.05555101244532,1.0,-1.093417324249236,1.8557508905217002,0.0,0.0,0.0,0.0,70
213,35.618729096989966,35.618729096989966,2.276971029974554,-28.35434859354471,1.0,-1.1184419632940688,1.716290344048323,0.0,0.0,0.0,0.0,70
214,35.785953177257525,35.785953177257525,2.087929930703481,-28.629561160956467,1.0,-1.1414913304768075,1.5737986702254496,0.0,0.0,0.0,0.0,70
215,35.953177257525084,35.953177257525084,1.8952013542298016,-28.880702663854226,1.0,-1.1625247184850929,1.428527522516733,0.0,0.0,0.0,0.0,70
216,36.12040133779264,36.12040133779264,1.699125677029536,-29.107329563135977,1.0,-1.1815049804119653,1.2807334631934266,0.0,0.0,0.0,0.0,70
217,36.2876254180602,36.2876254180602,1.5000491868679395,-29.30904161475504,1.0,-1.1983985953608536,1.1306775102218805,0.0,0.0,0.0,0.0,70
218,36.45484949832776,36.45484949832776,1.2983234712232297,-29.48548257658811,1.0,-1.2131757276466713,0.9786246762817317,0.0,0.0,0.0,0.0,70
219,36.62207357859532,36.62207357859532,1.0943047963506574,-29.63634083759174,1.0,-1.2258102794882777,0.8248435007288294,0.0,0.0,0.0,0.0,70
220,36.78929765886288,36.78929765886288,0.8883534780833366,-29.761349968136216,1.0,-1.2362799370995918,0.6696055753301438,0.0,0.0,0.0,0.0,70
221,36.95652173913044,36.95652173913044,0.6808332454812278,-29.860289190544965,1.0,-1.2445662100976709,0.5131850646073579,0.0,0.0,0.0,0.0,70
222,37.123745819397996,37.123745819397996,0.47211059845200776,-29.932983769008242,1.0,-1.2506544641586663,0.3558582216371465,0.0,0.0,0.0,0.0,70
223,37.290969899665555,37.290969899665555,0.2625541604783286,-29.979305318182806,1.0,-1.2545339468633987,0.19790290016280504,0.0,0.0,0.0,0.0,70
224,37.458193979933114,37.458193979933114,0.05253402759468295,-29.999172029932257,1.0,-1.2561978066868835,0.03959806387862907,0.0,0.0,0.0,0.0,70
225,37.625418060200666,37.625418060200666,-0.15757888523634006,-29.992548817807766,1.0,-1.2556431050988623,-0.11877670624560847,0.0,0.0,0.0,0.0,70
226,37.792642140468224,37.792642140468224,-0.36741349919422617,-29.959447379013994,1.0,-1.2528708217536257,-0.2769417057304884,0.0,0.0,0.0,0.0,70
227,37.95986622073578,37.95986622073578,-0.5765992269599616,-29.899926173750746,1.0,-1.247885852759774,-0.43461760057096654,0.0,0.0,0.0,0.0,70
228,38.12709030100334,38.12709030100334,-0.7847666272075293,-29.814090321966848,1.0,-1.2406970020331312,-0.5915259205659266,0.0,0.0,0.0,0.0,70
229,38.2943143812709,38.2943143812709,-0.9915480570713775,-29.70209141770863,1.0,-1.2313169657484526,-0.7473895511224202,0.0,0.0,0.0,0.0,70
230,38.46153846153846,38.46153846153846,-1.1965783214377819,-29.564127261390787,1.0,-1.2197623099166741,-0.901933222665619,0.0,0.0,0.0,0.0,70
231,38.62876254180602,38.62876254180602,-1.3994953179130754,-29.400441510462603,1.0,-1.2060534411277057,-1.0548839967902284,0.0,0.0,0.0,0.0,70
232,38.79598662207358,38.79598662207358,-1.599940676329992,-29.211323249086362,1.0,-1.1902145705106129,-1.2059717482949273,0.0,0.0,0.0,0.0,70
233,38.96321070234114,38.96321070234114,-1.797560391662445,-28.997106477588044,1.0,-1.1722736709746173,-1.3549296422486317,0.0,0.0,0.0,0.0,70
234,39.130434782608695,39.130434782608695,-1.9920054492312025,-28.758169522581802,1.0,-1.1522624278062656,-1.5014946052455311,0.0,0.0,0.0,0.0,70
235,39.297658862876254,39.297658862876254,-2.1829324410959794,-28.494934368810274,1.0,-1.130216182710152,-1.6454077900168798,0.0,0.0,0.0,0.0,70
236,39.46488294314381,39.46488294314381,-2.3700041725456353,-28.207865913880504,1.0,-1.106173871392426,-1.7864150325793915,0.0,0.0,0.0,0.0,70
237,39.63210702341137,39.63210702341137,-2.552890257615186,-27.897471147211814,1.0,-1.080177954796616,-1.9242673011122848,0.0,0.0,0.0,0.0,70
238,39.79933110367893,39.79933110367893,-2.731267702577949,-27.564298254645625,1.0,-1.0522743441137092,-2.058721135770433,0.0,0.0,0.0,0.0,70
239,39.96655518394649,39.96655518394649,-2.9048214763823137,-27.208935650298624,1.0,-1.0225123196987365,-2.1895390786570004,0.0,0.0,0.0,0.0,70
240,40.13377926421405,40.13377926421405,-3.0732450670256877,-26.832010937369034,1.0,-0.9909444440371101,-2.316490093195998,0.0,0.0,0.0,0.0,70
241,40.30100334448161,40.30100334448161,-3.23624102288302,-26.4341897997314,1.0,-0.9576264689144303,-2.4393499721642375,0.0,0.0,0.0,0.0,70
242,40.468227424749166,40.468227424749166,-3.393521478033859,-26.016174826277314,1.0,-0.922617236953668,-2.557901733662025,0.0,0.0,0.0,0.0,70
243,40.635451505016725,40.635451505016725,-3.544808660660167,-25.578704270078546,1.0,-0.8859785776936548,-2.6719360043232028,0.0,0.0,0.0,0.0,70
244,40.802675585284284,40.802675585284284,-3.6898353836170217,-25.122550744563867,1.0,-0.8477751983924161,-2.7812513890879442,0.0,0.0,0.0,0.0,70
245,40.96989966555184,40.96989966555184,-3.8283455163098052,-24.648519859012342,1.0,-0.8080745697481782,-2.885654826885003,0.0,0.0,0.0,0.0,70
246,41.137123745819395,41.137123745819395,-3.960094437044501,-24.157448795772915,1.0,-0.7669468067398111,-2.984961931595185,0.0,0.0,0.0,0.0,70
247,41.30434782608695,41.30434782608695,-4.084849465052212,-23.650204831723002,1.0,-0.7244645447973808,-3.078997317694589,0.0,0.0,0.0,0.0,70
248,41.47157190635451,41.47157190635451,-4.202390271424896,-23.127683806577398,1.0,-0.6807028115213173,-3.167594910001833,0.0,0.0,0.0,0.0,70
249,41.63879598662207,41.63879598662207,-4.3125092682365995,-22.590808540752487,1.0,-0.6357388941765757,-3.2505982369815705,0.0,0.0,0.0,0.0,70
250,41.80602006688963,41.80602006688963,-4.415011975162882,-22.040527205580215,1.0,-0.5896522031962531,-3.327860707087902,0.0,0.0,0.0,0.0,70
251,41.97324414715719,41.97324414715719,-4.509717362951066,-21.477811648749842,1.0,-0.5425241319355032,-3.39924586765888,0.0,0.0,0.0,0.0,70
252,42.14046822742475,42.14046822742475,-4.596458173134622,-20.903655677935102,1.0,-0.4944379129232602,-3.4646276459042746,0.0,0.0,0.0,0.0,70
253,42.30769230769231,42.30769230769231,-4.675081213427073,-20.319073305638042,1.0,-0.44547847086592407,-3.5238905715616986,0.0,0.0,0.0,0.0,70
254,42.474916387959865,42.474916387959865,-4.745447628273728,-19.725096958349248,1.0,-0.3957322726625258,-3.576929980828274,0.0,0.0,0.0,0.0,70
255,42.642140468227424,42.642140468227424,-4.807433144083436,-19.122775653187112,1.0,-0.3452871746960864,-3.6236522012055037,0.0,0.0,0.0,0.0,70
256,42.80936454849498,42.80936454849498,-4.860928288707202,-18.513173145237037,1.0,-0.2942322676712354,-3.6639747169346153,0.0,0.0,0.0,0.0,70
257,42.97658862876254,42.97658862876254,-4.905838584776157,-17.89736604886115,1.0,-0.242657719271778,-3.6978263147270347,0.0,0.0,0.0,0.0,70
258,43.1438127090301,43.1438127090301,-4.942084716557295,-17.276441936298227,1.0,-0.19065461491615257,-3.7251472095325204,0.0,0.0,0.0,0.0,70
259,43.31103678929766,43.31103678929766,-4.969602670032396,-16.651497416910473,1.0,-0.1383147968922517,-3.7458891501262164,0.0,0.0,0.0,0.0,70
260,43.47826086956522,43.47826086956522,-4.988343845952697,-16.023636200470058,1.0,-0.0857307021554034,-3.7600155043242696,0.0,0.0,0.0,0.0,70
261,43.64548494983278,43.64548494983278,-4.998275145669655,-15.393967147905698,1.0,-0.032995199076200625,-3.7675013236796633,0.0,0.0,0.0,0.0,70
262,43.812709030100336,43.812709030100336,-4.999379029590222,-14.763602312951773,1.0,0.01979857657364263,-3.7683333875438447,0.0,0.0,0.0,0.0,70
263,43.979933110367895,43.979933110367895,-4.991653548153386,-14.13365497815859,1.0,0.07255738610767672,-3.762510226415122,0.0,0.0,0.0,0.0,70
264,44.147157190635454,44.147157190635454,-4.975112345273273,-13.505237688732667,1.0,0.1251880525928441,-3.7500421245340783,0.0,0.0,0.0,0.0,70
265,44.31438127090301,44.31438127090301,-4.949784634242736,-12.879460287678963,1.0,0.17759762540854207,-3.730951101720738,0.0,0.0,0.0,0.0,70
266,44.48160535117057,44.48160535117057,-4.9157151461399815,-12.257427955715695,1.0,0.22969354440601442,-3.705270874485588,0.0,0.0,0.0,0.0,70
267,44.64882943143812,44.64882943143812,-4.872964050829355,-11.640239259422938,1.0,0.2813838033781504,-3.673046796483098,0.0,0.0,0.0,0.0,70
268,44.81605351170568,44.81605351170568,-4.821606850695786,-11.028984211072542,1.0,0.33257711255093264,-3.6343357784129244,0.0,0.0,0.0,0.0,70
269,44.98327759197324,44.98327759197324,-4.761734247300614,-10.42474234356577,1.0,0.38318305980960243,-3.589206187510252,0.0,0.0,0.0,0.0,70
270,45.1505016722408,45.1505016722408,-4.693451981194246,-9.828580803878475,1.0,0.43311227037480843,-3.537737726802879,0.0,0.0,0.0,0.0,70
271,45.31772575250836,45.31772575250836,-4.616880645168571,-9.241552468380858,1.0,0.4822765646467682,-3.4800212943487243,0.0,0.0,0.0,0.0,70
272,45.48494983277592,45.48494983277592,-4.532155471278939,-8.664694083360505,1.0,0.530589113938516,-3.4161588227009343,0.0,0.0,0.0,0.0,70
273,45.65217391304348,45.65217391304348,-4.439426092011876,-8.099024434032717,1.0,0.577964593823452,-3.3462630988859505,0.0,0.0,0.0,0.0,70
274,45.819397993311036,45.819397993311036,-4.338856276020259,-7.545542545271556,1.0,0.6243193348261661,-3.2704575652112147,0.0,0.0,0.0,0.0,70
275,45.986622073578594,45.986622073578594,-4.230623638892757,-7.005225917239667,1.0,0.6695714701903978,-3.188876101254229,0.0,0.0,0.0,0.0,70
276,46.15384615384615,46.15384615384615,-4.114919329468286,-6.479028799032681,1.0,0.713641080463387,-3.101662787419391,0.0,0.0,0.0,0.0,70
277,46.32107023411371,46.32107023411371,-3.991947692249483,-5.9678805033870255,1.0,0.7564503346409243,-3.0089716504782964,0.0,0.0,0.0,0.0,70
278,46.48829431438127,46.48829431438127,-3.8619259065114546,-5.472683765427898,1.0,0.79792362762412,-2.9109663915441932,0.0,0.0,0.0,0.0,70
279,46.65551839464883,46.65551839464883,-3.725083602743088,-4.994313148355521,1.0,0.8379877137450484,-2.8078200969610765,0.0,0.0,0.0,0.0,70
280,46.82274247491639,46.82274247491639,-3.5816624570983944,-4.53361349888573,1.0,0.87657183612532,-2.699714932616949,0.0,0.0,0.0,0.0,70
281,46.98996655518395,46.98996655518395,-3.431915764574084,-4.091398455172593,1.0,0.9136078516392269,-2.586841822221902,0.0,0.0,0.0,0.0,70
282,47.15719063545151,47.15719063545151,-3.2761079916672142,-3.668449009848303,1.0,0.9490303512608917,-2.4694001101194716,0.0,0.0,0.0,0.0,70
283,47.324414715719065,47.324414715719065,-3.114514309302882,-3.2655121307179185,1.0,0.9827767755826081,-2.347597209226029,0.0,0.0,0.0,0.0,70
284,47.491638795986624,47.491638795986624,-2.9474201068569768,-2.8832994415452817,1.0,1.0147875253005534,-2.2216482347203708,0.0,0.0,0.0,0.0,70
285,47.65886287625418,47.65886287625418,-2.775120488132128,-2.522485965259599,1.0,1.0450060664726233,-2.091775624130396,0.0,0.0,0.0,0.0,70
286,47.82608695652174,47.82608695652174,-2.597919750177169,-2.183708931802673,1.0,1.0733790303625765,-1.9582087444877834,0.0,0.0,0.0,0.0,70
287,47.9933110367893,47.9933110367893,-2.416130845870396,-1.8675666527218775,1.0,1.0998563076942929,-1.8211834872449417,0.0,0.0,0.0,0.0,70
288,48.16053511705685,48.16053511705685,-2.230074831215874,-1.5746174644966842,1.0,1.1243911371492006,-1.6809418516685546,0.0,0.0,0.0,0.0,70
289,48.32775919732441,48.32775919732441,-2.0400802983288644,-1.3053787424648466,1.0,1.1469401879511985,-1.537731517446719,0.0,0.0,0.0,0.0,70
290,48.49498327759197,48.49498327759197,-1.8464827951117935,-1.0603259870897537,1.0,1.1674636363929154,-1.3918054072638244,0.0,0.0,0.0,0.0,70
291,48.66220735785953,48.66220735785953,-1.6496242326456143,-0.8398919841826302,1.0,1.1859252361678179,-1.2434212401154,0.0,0.0,0.0,0.0,70
292,48.82943143812709,48.82943143812709,-1.4498522813432917,-0.6444660405628633,1.0,1.2022923823846199,-1.0928410761527074,0.0,0.0,0.0,0.0,70
293,48.99665551839465,48.99665551839465,-1.2475197569316938,-0.4743932965061387,1.0,1.2165361691506436,-0.9403308538604044,0.0,0.0,0.0,0.0,70
294,49.163879598662206,49.163879598662206,-1.04298399734642,-0.3299741161948344,1.0,1.2286314406221985,-0.7861599203844903,0.0,0.0,0.0,0.0,70
295,49.331103678929765,49.331103678929765,-0.8366062316399878,-0.2114635572471113,1.0,1.2385568354321437,-0.6306005558403688,0.0,0.0,0.0,0.0,70
296,49.49832775919732,49.49832775919732,-0.6287509420179431,-0.11907092026160027,1.0,1.2462948244160694,-0.47392749244102295,0.0,0.0,0.0,0.0,70
297,49.66555183946488,49.66555183946488,-0.4197852201295959,-0.05295937917319027,1.0,1.251831741570284,-0.31641742929452116,0.0,0.0,0.0,0.0,70
298,49.83277591973244,49.83277591973244,-0.21007811875028876,-0.013245693072796993,1.0,1.255157808187482,-0.15834854372783858,0.0,0.0,0.0,0.0,70
299,50.0,50.0,-2.4492935982947065e-15,-0.0,1.0,1.2562671501267098,-0.07920924457532587,0.0,0.0,0.0,0.0,70
