timestamp,north_m,east_m,down_m,vx_m_s,vy_m_s,vz_m_s
197930.214309776,1.057631015777588,1.0083612203598022,-0.59210205078125,2.491985321044922,2.4142720699310303,-1.6593478918075562
197930.250182316,1.1515311002731323,1.0982755422592163,-0.65631103515625,2.5801339149475098,2.5021073818206787,-1.7532613277435303
197930.282022057,1.2292637825012207,1.1726242303848267,-0.71014404296875,2.6512222290039062,2.5708205699920654,-1.82675039768219
197930.314417295,1.3094276189804077,1.24917471408844,-0.766143798828125,2.721452474594116,2.6387999057769775,-1.9004498720169067
197930.350251772,1.3921899795532227,1.3282074928283691,-0.82470703125,2.7908775806427,2.7062857151031494,-1.9738816022872925
197930.382257862,1.4771703481674194,1.4092209339141846,-0.885223388671875,2.859844207763672,2.7735602855682373,-2.04659104347229
197930.414290749,1.5645908117294312,1.4926440715789795,-0.948089599609375,2.9276890754699707,2.8418772220611572,-2.1197304725646973
197930.450365006,1.6772899627685547,1.600329041481018,-1.030029296875,3.012376070022583,2.925786256790161,-2.2097578048706055
197930.48226575,1.7699353694915771,1.6888319253921509,-1.09783935546875,3.078428030014038,2.9913899898529053,-2.281494140625
197930.51425005,1.8649814128875732,1.7796963453292847,-1.167938232421875,3.142637252807617,3.056809186935425,-2.3517627716064453
197930.550353425,1.9623478651046753,1.87287175655365,-1.240203857421875,3.205681085586548,3.1199467182159424,-2.4148659706115723
197930.582156999,2.061863422393799,1.9682260751724243,-1.314208984375,3.2661967277526855,3.18230938911438,-2.4714949131011963
197930.614476562,2.163560390472412,2.065810203552246,-1.38995361328125,3.326382637023926,3.243412971496582,-2.5208675861358643
197930.650387774,2.293678045272827,2.190851926803589,-1.486541748046875,3.3984310626983643,3.3196709156036377,-2.575510025024414
197930.682290803,2.4000191688537598,2.293323278427124,-1.565185546875,3.455305576324463,3.381603956222534,-2.614990711212158
197930.713788792,2.5084228515625,2.398061752319336,-1.64501953125,3.5127265453338623,3.4431140422821045,-2.6486401557922363
197930.750124353,2.6188642978668213,2.505007743835449,-1.725677490234375,3.5679614543914795,3.503972291946411,-2.6747994422912598
197930.781872813,2.731240749359131,2.6141815185546875,-1.80718994140625,3.6206154823303223,3.564655065536499,-2.697495460510254
197930.814453807,2.8454606533050537,2.7254977226257324,-1.889495849609375,3.6707370281219482,3.621856689453125,-2.718003988265991
197930.850442655,2.990914821624756,2.867507219314575,-1.99310302734375,3.7275593280792236,3.688416004180908,-2.7395758628845215
197930.882155596,3.1090731620788574,2.983226776123047,-2.0767822265625,3.7677829265594482,3.7371270656585693,-2.755497932434082
197930.914342917,3.228639841079712,3.100677728652954,-2.1610107421875,3.8020522594451904,3.7813754081726074,-2.763054132461548
197930.950455299,3.349579334259033,3.219691753387451,-2.2452392578125,3.8316545486450195,3.818213939666748,-2.7605056762695312
197930.981754853,3.4715635776519775,3.340031147003174,-2.329559326171875,3.8559062480926514,3.8498306274414062,-2.7485077381134033
197931.013919839,3.5944604873657227,3.461454153060913,-2.413421630859375,3.874424934387207,3.874724864959717,-2.72760009765625
197931.050264576,3.7491979598999023,3.614555597305298,-2.517181396484375,3.8904364109039307,3.8960273265838623,-2.6903605461120605
197931.082167059,3.873596668243408,3.737785816192627,-2.599273681640625,3.8970956802368164,3.905996799468994,-2.65344500541687
197931.114299783,3.9984896183013916,3.8615121841430664,-2.68011474609375,3.898658275604248,3.9108080863952637,-2.6092724800109863
197931.150325883,4.123791694641113,3.98572039604187,-2.759613037109375,3.8973989486694336,3.9106662273406982,-2.5606095790863037
197931.182192681,4.24913215637207,4.110072135925293,-2.8377685546875,3.891580820083618,3.9068171977996826,-2.508227586746216
197931.214242444,4.406171798706055,4.265880107879639,-2.93316650390625,3.880361318588257,3.8974039554595947,-2.436255931854248
197931.249965115,4.531980991363525,4.390754222869873,-3.00762939453125,3.868541717529297,3.887226104736328,-2.375823974609375
197931.282056835,4.657486438751221,4.515456199645996,-3.080322265625,3.8535120487213135,3.8745155334472656,-2.3114631175994873
197931.31417404,4.783149242401123,4.640467166900635,-3.151214599609375,3.8366122245788574,3.8615620136260986,-2.2465012073516846
197931.350177814,4.908601760864258,4.765471935272217,-3.22021484375,3.8192296028137207,3.8465523719787598,-2.1798300743103027
197931.38223257,5.0337443351745605,4.890371799468994,-3.287353515625,3.798776388168335,3.8304805755615234,-2.1140387058258057
197931.414237679,5.158700942993164,5.015352725982666,-3.3526611328125,3.776949882507324,3.8129515647888184,-2.0483450889587402
197931.450236358,5.314293384552002,5.171351432800293,-3.43170166015625,3.744410991668701,3.788757562637329,-1.9651914834976196
197931.481987247,5.438065528869629,5.295777797698975,-3.49285888671875,3.715014696121216,3.7658803462982178,-1.8982923030853271
197931.514527322,5.561321258544922,5.4199676513671875,-3.552215576171875,3.6843862533569336,3.739871025085449,-1.831159234046936
197931.550303891,5.683730602264404,5.543529510498047,-3.609649658203125,3.6506106853485107,3.711606979370117,-1.7644398212432861
197931.582177822,5.8054518699646,5.6666579246521,-3.665313720703125,3.6154816150665283,3.68133282661438,-1.6987024545669556
197931.613944544,5.9261698722839355,5.7889838218688965,-3.719085693359375,3.5790324211120605,3.649251699447632,-1.6326664686203003
197931.649481356,6.075721740722656,5.94089412689209,-3.783721923828125,3.53116774559021,3.609273672103882,-1.5529277324676514
197931.682219756,6.194370746612549,6.061724662780762,-3.833526611328125,3.4924826622009277,3.577023506164551,-1.4915189743041992
197931.714212682,6.311825752258301,6.181649684906006,-3.88153076171875,3.4510726928710938,3.5415146350860596,-1.4318166971206665
197931.750632116,6.427979946136475,6.3005781173706055,-3.927825927734375,3.4071953296661377,3.505178213119507,-1.3739378452301025
197931.782346122,6.543364524841309,6.41901969909668,-3.972625732421875,3.3618834018707275,3.4659080505371094,-1.318237066268921
197931.814866365,6.685297012329102,6.565157413482666,-4.02618408203125,3.3020687103271484,3.4120914936065674,-1.2461292743682861
197931.850273935,6.7970781326293945,6.680680274963379,-4.067108154296875,3.2505393028259277,3.368729591369629,-1.1911488771438599
197931.88231752,6.907832145690918,6.7954277992248535,-4.10662841796875,3.197655200958252,3.3243026733398438,-1.136393427848816
197931.913795201,7.016566753387451,6.908462047576904,-4.144378662109375,3.1441311836242676,3.277445077896118,-1.0808563232421875
197931.949865383,7.12390661239624,7.020256996154785,-4.1805419921875,3.0900659561157227,3.2305638790130615,-1.027874231338501
197931.982095586,7.229848861694336,7.130813121795654,-4.21527099609375,3.035846710205078,3.1839258670806885,-0.9783554673194885
197932.014279812,7.333678245544434,7.23960542678833,-4.248321533203125,2.98158597946167,3.136054277420044,-0.9288716912269592
197932.050248661,7.461808204650879,7.373953819274902,-4.2877197265625,2.9141552448272705,3.0770483016967773,-0.8676758408546448
197932.082774688,7.562565326690674,7.479854583740234,-4.317657470703125,2.8604331016540527,3.028714179992676,-0.8227378726005554
197932.114073432,7.6611762046813965,7.583884239196777,-4.346099853515625,2.8066465854644775,2.9791133403778076,-0.781988263130188
197932.150187868,7.758697509765625,7.686728477478027,-4.37359619140625,2.751124858856201,2.928436040878296,-0.7442741394042969
197932.181867914,7.854345798492432,7.787820339202881,-4.399871826171875,2.695988178253174,2.8767764568328857,-0.7057740688323975
197932.214110176,7.948147296905518,7.8870849609375,-4.424957275390625,2.641493558883667,2.8236277103424072,-0.6676774621009827
197932.250012309,8.063279151916504,8.008744239807129,-4.45465087890625,2.573154926300049,2.7557780742645264,-0.6216137409210205
197932.281683322,8.15356159210205,8.103937149047852,-4.477203369140625,2.5195069313049316,2.699154853820801,-0.5876361131668091
197932.31365888,8.24210262298584,8.197061538696289,-4.498565673828125,2.4681878089904785,2.6423892974853516,-0.5519381165504456
197932.349863574,8.329301834106445,8.288248062133789,-4.5189208984375,2.4171998500823975,2.5852041244506836,-0.5194690227508545
197932.381844214,8.414824485778809,8.377276420593262,-4.5382080078125,2.3662989139556885,2.5272817611694336,-0.48906081914901733
197932.413570319,8.499053955078125,8.46430778503418,-4.556610107421875,2.31925630569458,2.4697840213775635,-0.45863011479377747
197932.449961264,8.602265357971191,8.570086479187012,-4.5782470703125,2.2618043422698975,2.3975307941436768,-0.42405855655670166
197932.481697041,8.683253288269043,8.652311325073242,-4.59454345703125,2.2167904376983643,2.340524196624756,-0.39764538407325745
197932.514132708,8.763093948364258,8.732489585876465,-4.610137939453125,2.173452138900757,2.2832565307617188,-0.37407660484313965
197932.549816332,8.841469764709473,8.810470581054688,-4.624908447265625,2.1302649974823,2.2255125045776367,-0.351982980966568
197932.582306757,8.91838264465332,8.886258125305176,-4.638916015625,2.086620569229126,2.1685566902160645,-0.3309558629989624
197932.6141951,8.994399070739746,8.960223197937012,-4.652374267578125,2.043062925338745,2.1107852458953857,-0.3097713887691498
197932.649923185,9.087013244628906,9.049491882324219,-4.66802978515625,1.9891225099563599,2.0397629737854004,-0.2836509943008423
197932.682233698,9.159429550170898,9.118534088134766,-4.6798095703125,1.94602370262146,1.9844449758529663,-0.2657891511917114
197932.714350544,9.2308988571167,9.185778617858887,-4.69110107421875,1.9035056829452515,1.9297382831573486,-0.24699178338050842
197932.750426669,9.300569534301758,9.250838279724121,-4.70159912109375,1.8620870113372803,1.875740647315979,-0.2276969850063324
197932.782375536,9.369023323059082,9.314105987548828,-4.711517333984375,1.8213483095169067,1.8250699043273926,-0.2107788324356079
197932.814286431,9.45279312133789,9.390741348266602,-4.723175048828125,1.7716526985168457,1.7630836963653564,-0.190874844789505
197932.850448934,9.518041610717773,9.449941635131836,-4.731781005859375,1.733068823814392,1.715826392173767,-0.17570970952510834
197932.881936972,9.582152366638184,9.50755500793457,-4.73992919921875,1.6959694623947144,1.6719356775283813,-0.16245754063129425
197932.914494623,9.645126342773438,9.563667297363281,-4.7476806640625,1.6600356101989746,1.6295628547668457,-0.1507326364517212
197932.950661951,9.706466674804688,9.618090629577637,-4.7548828125,1.6239628791809082,1.5896612405776978,-0.141038179397583
197932.982379744,9.766812324523926,9.671247482299805,-4.761962890625,1.5885100364685059,1.550624966621399,-0.13314621150493622
197933.014276017,9.825676918029785,9.722906112670898,-4.768646240234375,1.5514492988586426,1.5126222372055054,-0.12416552752256393
197933.050356533,9.89712142944336,9.785441398620605,-4.77642822265625,1.506485104560852,1.4674105644226074,-0.11195152252912521
197933.082121053,9.952972412109375,9.83400821685791,-4.782257080078125,1.4712214469909668,1.4321428537368774,-0.10353633016347885
197933.113755507,10.00731372833252,9.881204605102539,-4.78778076171875,1.4350064992904663,1.3972917795181274,-0.09865149110555649
197933.150299122,10.06013011932373,9.92705249786377,-4.793212890625,1.3963836431503296,1.3614201545715332,-0.10141662508249283
197933.182549181,10.1115140914917,9.971543312072754,-4.798675537109375,1.352929949760437,1.322918176651001,-0.10307577252388
197933.214063413,10.16112232208252,10.014535903930664,-4.8040771484375,1.304494857788086,1.2801450490951538,-0.1051495224237442
197933.250339132,10.220370292663574,10.065884590148926,-4.811370849609375,1.225920557975769,1.2151833772659302,-0.1342429667711258
197933.282470386,10.264894485473633,10.104860305786133,-4.81781005859375,1.1444110870361328,1.1610866785049438,-0.14827659726142883
197933.313960708,10.306272506713867,10.141915321350098,-4.824432373046875,1.0495198965072632,1.105961561203003,-0.1531299352645874
197933.350541821,10.34426212310791,10.177104949951172,-4.831024169921875,0.9437735676765442,1.0506927967071533,-0.15035581588745117
197933.382129045,10.378478050231934,10.210427284240723,-4.837249755859375,0.8300175070762634,0.9955703616142273,-0.1398056596517563
197933.415029988,10.415748596191406,10.249516487121582,-4.84429931640625,0.6780472993850708,0.9262778162956238,-0.126902237534523
197933.449940564,10.440983772277832,10.278789520263672,-4.849639892578125,0.5448350310325623,0.8736315965652466,-0.12543725967407227
197933.482196859,10.46189022064209,10.306478500366211,-4.854736328125,0.4059486389160156,0.8297747373580933,-0.12041101604700089
197933.51405564,10.478318214416504,10.332867622375488,-4.8594970703125,0.2632489800453186,0.7955524325370789,-0.11006477475166321
197933.549872146,10.490840911865234,10.35830020904541,-4.863861083984375,0.1154785007238388,0.7699213624000549,-0.09961266815662384
197933.58209465,10.499733924865723,10.389114379882812,-4.86871337890625,-0.07156354188919067,0.752592146396637,-0.08157143741846085
197933.614431119,10.501712799072266,10.413335800170898,-4.871978759765625,-0.22013290226459503,0.7454125881195068,-0.064690001308918
197933.650034596,10.499865531921387,10.437421798706055,-4.874755859375,-0.36931562423706055,0.7438406944274902,-0.051270097494125366
197933.682001147,10.493034362792969,10.461334228515625,-4.877044677734375,-0.5179547071456909,0.7469848990440369,-0.036740608513355255
197933.714387359,10.482131958007812,10.485208511352539,-4.87884521484375,-0.6629855036735535,0.7527891397476196,-0.021514829248189926
197933.750682862,10.467276573181152,10.508919715881348,-4.88018798828125,-0.8024985194206238,0.7603185772895813,-0.006819099187850952
197933.782526485,10.44771671295166,10.532637596130371,-4.881011962890625,-0.9393119812011719,0.7694438099861145,0.006149961147457361
197933.814741077,10.418476104736328,10.561833381652832,-4.88153076171875,-1.1019306182861328,0.7789806127548218,0.02098962850868702
197933.850153883,10.39084243774414,10.584935188293457,-4.881561279296875,-1.2285230159759521,0.7855364084243774,0.028363563120365143
197933.882305495,10.358857154846191,10.607978820800781,-4.88134765625,-1.3506841659545898,0.7921459674835205,0.03409208729863167
197933.914238632,10.323848724365234,10.630685806274414,-4.880950927734375,-1.468170166015625,0.7984165549278259,0.039048075675964355
