# ts wx wy wz ax ay az
1654544074.537591 -2.779360 0.974747 3.288572 -2.511579 35.993911 13.985035
1654544074.542593 -2.518362 1.021620 3.329053 -2.186802 36.799840 13.960977
1654544074.547594 -2.294650 1.056774 3.410016 -1.862009 37.605808 13.936919
1654544074.552596 -2.307433 1.086603 3.233176 -3.402362 35.490096 13.483764
1654544074.557598 -2.376678 1.152651 2.964721 -3.757135 35.231532 13.303371
1654544074.562599 -2.318086 1.182480 2.819841 -4.111925 34.972955 13.122969
1654544074.567601 -2.066676 1.222961 2.841147 -2.384641 34.883920 14.222677
1654544074.572603 -1.978256 1.291140 2.843278 -1.927526 34.691451 14.541455
1654544074.577604 -2.125268 1.360384 2.701593 -1.470432 34.498992 14.860217
1654544074.582606 -2.220079 1.376364 2.623827 -2.433433 35.712245 13.830623
1654544074.587607 -2.089047 1.350797 2.667504 -2.571760 36.109183 13.584040
1654544074.592609 -1.860008 1.365711 2.663242 -2.710081 36.506102 13.337469
1654544074.597611 -1.929253 1.391278 2.624892 -2.384228 35.802242 13.395987
1654544074.602612 -1.970799 1.416845 2.539668 -2.312072 35.700020 13.287752
1654544074.607614 -1.882380 1.455196 2.454444 -2.239919 35.597803 13.179523
1654544074.612616 -1.779046 1.491416 2.460836 -2.460020 35.933967 13.132143
1654544074.617617 -1.638427 1.527636 2.431008 -2.532188 36.048233 13.053961
1654544074.622619 -1.744956 1.552138 2.268017 -2.604353 36.162494 12.975782
1654544074.627620 -1.654406 1.568117 2.196642 -2.676521 36.276760 12.897599
1654544074.632622 -1.626709 1.560660 2.224340 -2.594694 34.594193 12.802280
1654544074.637624 -1.564921 1.613925 2.062415 -2.612739 34.076898 12.718069
1654544074.642625 -1.496742 1.691692 1.912208 -2.630782 33.559654 12.633866
1654544074.647627 -1.460522 1.738565 1.893033 -2.135826 35.703819 13.896308
1654544074.652629 -1.393408 1.759871 1.885576 -1.961435 36.184897 14.317252
1654544074.657630 -1.546811 1.739630 1.753479 -1.787053 36.665953 14.738175
1654544074.662632 -1.602207 1.685300 1.796091 -1.971408 36.683726 13.469901
1654544074.667634 -1.456261 1.683169 1.903686 -1.941337 36.978422 13.211290
1654544074.672635 -1.408323 1.700214 1.855747 -1.911267 37.273104 12.952691
1654544074.677637 -1.626709 1.685300 1.787568 -1.770230 36.069860 13.692698
1654544074.682638 -1.599011 1.690626 1.724716 -1.692040 35.715000 13.867121
1654544074.687640 -1.581966 1.665059 1.775850 -1.613854 35.360157 14.041536
1654544074.692642 -1.624578 1.619251 1.872792 -1.906583 35.926219 13.346221
1654544074.697643 -1.658667 1.620317 1.813136 -2.002806 36.004400 13.111678
1654544074.702645 -1.775850 1.611794 1.783307 -2.099034 36.082586 12.877123
1654544074.707646 -1.617121 1.562791 1.818462 -1.961069 34.814062 12.736202
1654544074.712648 -1.561725 1.502069 1.835507 -1.937009 34.200527 12.549735
1654544074.717650 -1.665059 1.490350 1.777981 -1.912948 33.586992 12.363268
1654544074.722651 -1.653341 1.530832 1.669320 -1.888888 32.973457 12.176802
1654544074.727653 -1.618186 1.564921 1.677843 -2.347611 33.541927 12.156820
1654544074.732655 -1.611794 1.520179 1.654406 -2.497977 33.355471 12.030512
1654544074.737656 -1.557464 1.489285 1.520179 -2.648351 33.169006 11.904199
1654544074.742658 -1.457326 1.466914 1.490350 -1.989176 34.041183 11.388741
1654544074.747659 -1.260246 1.529766 1.442412 -1.826800 34.263698 11.112100
1654544074.752661 -1.306054 1.634166 1.285813 -1.664416 34.486224 10.835446
1654544074.757663 -1.303923 1.617121 1.179284 -1.777262 34.563945 11.804740
1654544074.762665 -1.263442 1.505265 1.206982 -1.729141 34.726355 12.045345
1654544074.767666 -1.179284 1.537223 1.116431 -1.681022 34.888757 12.285939
1654544074.772668 -1.115366 1.606468 0.967290 -2.410633 33.710217 11.842603
1654544074.777669 -1.156912 1.595815 0.935331 -2.711325 33.271207 11.776451
1654544074.782671 -1.173957 1.554268 0.761687 -3.012031 32.832176 11.710296
1654544074.787673 -1.122823 1.556399 0.613611 -2.215522 34.279376 11.816734
1654544074.792674 -0.974747 1.589423 0.586979 -1.980953 34.760542 11.834778
1654544074.797676 -0.989661 1.645884 0.419727 -1.746395 35.241685 11.852821
1654544074.802677 -1.084472 1.628839 0.270585 -1.849297 34.215451 13.389545
1654544074.807679 -1.149455 1.612860 0.176839 -1.795162 33.890638 14.219623
1654544074.812681 -1.268769 1.651210 0.053265 -1.741031 33.565857 15.049621
1654544074.817683 -1.683169 1.795025 -0.104399 -1.686898 33.241059 15.879660
1654544074.822684 -2.288258 1.998497 -0.370723 -1.163317 33.774096 13.488658
1654544074.827686 -2.421420 2.067741 -0.482579 -0.934731 33.768080 13.121717
1654544074.832687 -2.420355 1.930318 -0.365397 -0.706156 33.762065 12.754795
1654544074.837689 -2.554582 1.788634 -0.292957 -0.507908 33.620088 11.768661
1654544074.842690 -2.798535 1.803548 -0.368593 -0.291410 33.559950 11.155251
1654544074.847692 -2.843278 1.918600 -0.463404 -0.074901 33.499808 10.541810
1654544074.852694 -2.720768 1.915404 -0.446359 -0.349310 33.944624 10.657710
1654544074.857695 -2.623827 1.770524 -0.381376 -0.343296 34.100989 10.357009
1654544074.862697 -2.623827 1.613925 -0.393095 -0.337281 34.257362 10.056294
1654544074.867698 -2.707985 1.585162 -0.354744 -0.667874 32.653022 9.237717
1654544074.872700 -2.618500 1.682104 -0.316393 -0.818236 31.991426 8.696412
1654544074.877702 -2.341523 1.760936 -0.362201 -0.968591 31.329863 8.155134
1654544074.882703 -2.185989 1.708736 -0.335569 -0.490006 32.768703 9.227718
1654544074.887705 -1.973995 1.593684 -0.441033 -0.321593 33.171693 9.504397
1654544074.892707 -1.899424 1.523375 -0.535844 -0.153179 33.574684 9.781077
1654544074.897709 -1.906882 1.545746 -0.444229 0.015235 33.977674 10.057756
1654544074.902710 -1.757740 1.626709 -0.409074 -0.824452 32.364427 8.973476
1654544074.907712 -1.541485 1.610729 -0.386703 -1.016879 32.045718 8.763008
1654544074.912714 -1.439216 1.525505 -0.389899 -1.209317 31.726993 8.552529
1654544074.917715 -1.462653 1.450935 -0.519865 -1.118857 31.203815 8.923619
1654544074.922717 -1.266638 1.440282 -0.646635 -1.203060 30.806859 8.935648
1654544074.927718 -1.020555 1.462653 -0.698835 -1.287263 30.409903 8.947677
1654544074.932720 -1.023750 1.501003 -0.789385 -1.151860 31.872332 9.428233
1654544074.937721 -0.939592 1.483959 -0.899111 -1.145845 32.239249 9.632745
1654544074.942723 -0.841585 1.414714 -0.947049 -1.139830 32.606148 9.837247
1654544074.947725 -0.868217 1.383821 -1.001379 -1.066010 31.901602 10.014572
1654544074.952726 -0.917221 1.355058 -1.119627 -1.029926 31.793352 10.207017
1654544074.957728 -0.853303 1.301793 -1.205916 -0.993841 31.685096 10.399472
1654544074.962729 -0.800038 1.216569 -1.185676 -0.845414 32.487991 10.167578
1654544074.967731 -0.981139 1.198459 -1.269834 -0.755198 32.818782 10.155550
1654544074.972733 -1.097256 1.266638 -1.473306 -0.664982 33.149573 10.143521
1654544074.977734 -1.063166 1.255985 -1.470110 -0.563372 33.503144 10.211303
1654544074.982736 -1.034403 1.147325 -1.436020 -0.467146 33.845950 10.241374
1654544074.987738 -1.219765 1.077015 -1.551072 -0.370924 34.188739 10.271443
1654544074.992739 -1.363580 1.043991 -1.663994 -0.274698 34.531545 10.301513
1654544074.997741 -1.342274 1.031207 -1.657602 -0.799197 31.395012 10.004886
1654544075.002743 -1.380625 1.015228 -1.716193 -0.931512 30.456779 9.914672
1654544075.007744 -1.555333 0.979008 -1.894098 -1.063827 29.518546 9.824457
1654544075.012746 -1.584097 0.916155 -1.959081 0.131124 32.348403 9.795247
1654544075.017747 -1.599011 0.853303 -1.896229 0.522096 32.895763 9.729082
1654544075.022749 -1.665059 0.818148 -1.918600 0.913069 33.443124 9.662918
1654544075.027750 -1.811005 0.835193 -2.037913 -0.638145 32.884548 9.582612
1654544075.032752 -1.767328 0.805364 -2.073068 -1.071114 32.962724 9.510451
1654544075.037754 -1.861074 0.754230 -2.155096 -1.504104 33.040903 9.438285
1654544075.042755 -2.000628 0.729728 -2.357502 -0.378860 32.307145 9.091053
1654544075.047757 -2.133790 0.782993 -2.609977 -0.096139 32.012395 8.892548
1654544075.052759 -2.175336 0.824540 -2.718638 0.186567 31.717659 8.694052
1654544075.057760 -2.196642 0.797907 -2.737813 -0.155707 31.531108 8.531626
1654544075.062762 -2.257364 0.768079 -2.924240 -0.185783 31.290497 8.351168
1654544075.067764 -2.356437 0.742512 -3.045684 -0.215857 31.049910 8.170729
1654544075.072765 -2.386265 0.797907 -3.157540 -0.245932 30.809311 7.990280
1654544075.077767 -2.424616 0.884196 -3.400428 0.113933 31.585997 8.555839
1654544075.082769 -2.504513 0.912959 -3.576202 0.222192 31.706285 8.640041
1654544075.087770 -2.651524 0.888458 -3.647577 0.330446 31.826567 8.724238
1654544075.092772 -2.631284 0.886327 -3.750911 1.121485 32.899554 8.078146
1654544075.097774 -2.701593 0.893784 -3.766890 1.488449 33.380818 7.885641
1654544075.102775 -2.685614 0.942788 -3.808436 1.855394 33.862058 7.693145
1654544075.107776 -2.720768 0.926808 -3.892595 0.860728 33.381203 8.018674
1654544075.112778 -2.820906 0.881001 -3.953317 0.674267 33.471425 8.036718
1654544075.117780 -2.798535 0.901241 -4.023626 0.487806 33.561648 8.054763
1654544075.122782 -2.826233 0.990726 -4.129091 1.042272 33.555842 7.963038
1654544075.127783 -2.900804 1.064232 -4.279298 1.180622 33.603964 7.932962
1654544075.132784 -2.872041 1.078081 -4.347477 1.318972 33.652086 7.902886
1654544075.137786 -2.861388 1.018424 -4.330432 1.507819 34.281687 8.062446
1654544075.142788 -2.853930 1.023750 -4.364522 1.670195 34.606439 8.122585
1654544075.147790 -2.772968 1.069558 -4.397546 1.832580 34.931208 8.182727
1654544075.152791 -2.794274 1.092995 -4.443354 1.636581 35.995782 8.531864
1654544075.157793 -2.827298 1.126019 -4.503010 1.612527 36.705382 8.742339
1654544075.162795 -2.681352 1.156912 -4.570124 1.588471 37.415016 8.952823
1654544075.167796 -2.735682 1.154782 -4.639369 1.564417 38.124617 9.163298
1654544075.172798 -2.777229 1.155847 -4.590364 2.529906 37.465438 9.456262
1654544075.177799 -2.673895 1.197394 -4.597821 2.866675 37.675919 9.696812
1654544075.182801 -2.689875 1.280487 -4.615932 3.203461 37.886410 9.937373
1654544075.187803 -2.859257 1.332686 -4.550949 2.600151 37.233836 9.993046
1654544075.192804 -2.891216 1.373168 -4.572255 2.570079 37.107535 10.161450
1654544075.197806 -2.785751 1.410453 -4.574385 2.540005 36.981227 10.329861
1654544075.202807 -2.931697 1.352927 -4.465725 3.140641 36.955243 10.297609
1654544075.207809 -3.004137 1.381690 -4.397546 3.375213 36.871038 10.381814
1654544075.212811 -3.017986 1.460522 -4.411395 3.609796 36.786828 10.466023
1654544075.217812 -3.060598 1.426433 -4.283559 3.393671 37.524438 10.311628
1654544075.222814 -2.991354 1.388082 -4.201531 3.423744 37.813138 10.287570
1654544075.227815 -3.023313 1.399800 -4.148266 3.453815 38.101825 10.263512
1654544075.232817 -3.137300 1.431759 -4.040671 3.228196 37.806107 11.043065
1654544075.237819 -3.320531 1.511656 -4.120569 3.131954 37.806107 11.416005
1654544075.242820 -3.400428 1.544681 -4.105654 3.035721 37.806107 11.788909
1654544075.247822 -3.385514 1.506330 -3.927750 2.939483 37.806107 12.161831
1654544075.252824 -3.485651 1.489285 -3.943729 3.493528 38.011459 11.251312
1654544075.257825 -3.725343 1.486089 -3.977819 3.625861 38.083640 11.173115
1654544075.262827 -3.758368 1.522309 -3.945860 3.758194 38.155821 11.094918
1654544075.267828 -3.665687 1.568117 -3.818024 3.762247 38.516650 11.978855
1654544075.272830 -3.814828 1.572378 -3.733866 3.846462 38.697111 12.261575
1654544075.277832 -3.912836 1.492481 -3.693384 3.930672 38.877563 12.544282
1654544075.282833 -3.944795 1.410453 -3.566614 3.969999 38.220388 12.288489
1654544075.287835 -4.084349 1.327360 -3.376991 4.036163 38.064000 12.354653
1654544075.292836 -3.987406 1.326295 -3.256613 4.102328 37.907611 12.420818
1654544075.297838 -4.015104 1.296466 -3.167128 3.543981 38.361873 12.861667
1654544075.302840 -4.174899 1.220830 -3.077643 3.339501 38.470127 13.090203
1654544075.307841 -4.308061 1.199524 -3.041423 3.135021 38.578380 13.318740
1654544075.312843 -4.341085 1.171827 -2.994550 3.250457 38.315505 12.984197
1654544075.317845 -4.375175 1.147325 -2.890151 3.196323 38.249341 12.948107
1654544075.322846 -4.353868 1.054644 -2.812384 3.142192 38.183180 12.912020
1654544075.327848 -4.458268 0.973681 -2.771903 2.771616 38.386574 13.086889
1654544075.332850 -4.558405 0.906568 -2.660047 2.555081 38.458753 13.159067
1654544075.337851 -4.446549 0.879935 -2.681352 2.338556 38.530928 13.231241
1654544075.342853 -4.485965 0.845846 -2.712246 2.122032 38.603104 13.303416
1654544075.347854 -4.450810 0.787254 -2.628088 3.304641 38.525382 13.675433
1654544075.352856 -4.442288 0.683921 -2.613173 3.593372 38.543427 13.855890
1654544075.357857 -4.490226 0.580587 -2.491730 3.882089 38.561472 14.036339
1654544075.362859 -4.604214 0.512408 -2.290388 3.516480 38.361419 13.406694
1654544075.367861 -4.560536 0.452751 -2.139116 3.552567 38.295259 13.274375
1654544075.372862 -4.653217 0.370723 -2.019803 3.588656 38.229096 13.142049
1654544075.377864 -4.628715 0.251410 -1.838702 2.595275 37.901938 13.343207
1654544075.382865 -4.570124 0.161925 -1.685300 2.204297 37.727502 13.349222
1654544075.387867 -4.733114 0.176839 -1.689561 1.813319 37.553066 13.355238
1654544075.392869 -4.660674 0.166186 -1.656537 2.498421 38.175189 13.307098
1654544075.397870 -4.663870 0.128901 -1.604337 2.589696 38.357739 13.288843
1654544075.402872 -4.615932 0.059657 -1.590488 2.680967 38.540281 13.270589
1654544075.407689 -4.761878 -0.007457 -1.493546 2.803734 38.341549 14.228359
1654544075.412690 -4.622324 -0.053265 -1.365711 2.911995 38.341549 14.685460
1654544075.417692 -4.569059 -0.119313 -1.184610 3.020266 38.341549 15.142605
1654544075.422694 -4.675588 -0.219451 -1.007771 2.531663 38.093798 13.460001
1654544075.427696 -4.822599 -0.297218 -0.934265 2.321152 37.961477 12.774338
1654544075.432697 -4.588234 -0.242888 -0.833062 2.110652 37.829163 12.088708
1654544075.437699 -4.641499 -0.176839 -0.782993 1.900141 37.696843 11.403045
1654544075.442700 -4.789575 -0.192819 -0.817083 2.661410 38.212372 13.033474
1654544075.447702 -4.662805 -0.306806 -0.639178 2.811773 38.320632 13.207894
1654544075.452704 -4.590364 -0.416531 -0.380311 2.962135 38.428892 13.382315
1654544075.457705 -4.611670 -0.335569 -0.269520 1.253056 37.781293 12.634591
1654544075.462707 -4.728853 -0.217321 -0.301479 0.663581 37.588811 12.442109
1654544075.467708 -4.656413 -0.158729 -0.314263 0.074135 37.396339 12.249637
1654544075.472710 -4.564798 -0.193884 -0.265259 2.053838 34.087250 7.564737
1654544075.477712 -4.576516 -0.161925 -0.299348 2.565094 32.559498 5.447537
1654544075.482713 -4.140810 -0.022371 -0.285500 3.076299 31.031896 3.330544
1654544075.487715 -3.350359 0.125705 -0.204537 2.226797 30.281759 5.567785
1654544075.492716 -2.844343 0.086289 -0.014914 2.106509 29.114968 5.471555
1654544075.497718 -2.236058 0.042612 0.186427 1.986216 27.948120 5.375320
1654544075.502719 -1.520179 0.068179 0.278042 1.438220 31.378966 8.201677
1654544075.507721 -1.352927 0.175774 0.332373 1.101366 32.539910 9.585185
1654544075.512723 -0.724402 0.297218 0.445294 0.764545 33.700740 10.968557
1654544075.517725 -0.713749 0.354744 0.417596 0.427707 34.861627 12.351998
1654544075.522726 -0.345156 0.329177 0.480449 1.083095 35.383573 12.171533
1654544075.527728 -0.248214 0.226908 0.676464 1.101139 36.315888 12.995580
1654544075.532729 -0.152337 0.247149 0.710553 1.119185 37.248249 13.819667
1654544075.537731 -0.409074 0.280173 0.758491 0.035554 36.118543 13.447324
1654544075.542732 -0.257802 0.387768 0.748904 -0.367385 36.262880 13.814180
1654544075.547734 -0.313197 0.415466 0.659419 -0.770324 36.407218 14.181035
1654544075.552736 -0.289761 0.412270 0.504951 0.395053 36.859345 14.782393
1654544075.557737 -0.732924 0.409074 0.420792 0.635618 37.129980 15.245481
1654544075.562739 -0.696704 0.482579 0.310001 0.876183 37.400615 15.708569
1654544075.567740 -0.761687 0.581652 0.330242 0.505806 37.141770 14.108022
1654544075.572742 -0.971551 0.671137 0.268455 0.475736 37.177855 13.656970
1654544075.577744 -0.939592 0.726533 0.238627 0.445664 37.213941 13.205897
1654544075.582745 -0.938527 0.648766 0.202406 1.015563 36.925053 13.242055
1654544075.587747 -1.202720 0.629591 0.175774 1.274237 36.804739 13.025490
1654544075.592748 -1.167565 0.703096 0.131032 1.532911 36.684424 12.808926
1654544075.597750 -0.968355 0.812822 0.185362 1.197562 36.678367 13.666107
1654544075.602752 -1.143064 0.844780 0.189623 1.143432 36.618224 14.014941
1654544075.607754 -1.262377 0.830932 0.106530 1.089300 36.558078 14.363792
1654544075.612755 -1.231483 0.786189 0.200276 1.035171 36.497935 14.712626
1654544075.617757 -1.116431 0.797907 0.295087 1.897123 36.683155 13.785572
1654544075.622758 -1.182480 0.825605 0.304675 2.179826 36.713230 13.665273
1654544075.627760 -1.359319 0.814952 0.429315 2.462542 36.743307 13.544969
1654544075.632761 -1.341209 0.830932 0.547563 1.965920 37.216452 13.837241
1654544075.637763 -1.216569 0.760622 0.711618 1.941862 37.420938 13.879341
1654544075.642765 -1.607533 0.718010 0.796842 1.917806 37.625415 13.921439
1654544075.647766 -1.590488 0.755296 0.756361 1.155311 37.403959 13.722145
1654544075.652768 -1.287944 0.770210 0.884196 0.818458 37.428020 13.661993
1654544075.657770 -1.445608 0.753165 0.974747 0.481622 37.452080 13.601843
1654544075.662771 -1.671451 0.718010 0.896980 1.220802 37.830397 13.882858
1654544075.667773 -1.616055 0.762753 0.907633 1.377167 38.016830 13.979082
1654544075.672775 -1.649080 0.708422 0.991791 1.533539 38.203272 14.075311
1654544075.677776 -1.727912 0.700965 1.072754 1.220305 38.160964 14.231776
1654544075.682778 -1.758805 0.700965 1.088733 1.142103 38.233151 14.358102
1654544075.687780 -1.994236 0.661549 1.166500 1.063905 38.305334 14.484421
1654544075.692781 -1.945232 0.648766 1.184610 0.985711 38.377514 14.610735
1654544075.697783 -2.011281 0.635982 1.192067 0.805681 38.347800 13.650436
1654544075.702784 -1.998497 0.607219 1.242136 0.691415 38.383884 13.391834
1654544075.707786 -2.149769 0.585913 1.173957 0.577143 38.419970 13.133219
1654544075.712787 -2.179598 0.605089 1.092995 1.003362 37.836097 13.589976
1654544075.717789 -2.221144 0.626395 1.175022 1.093573 37.637634 13.602004
1654544075.722790 -2.230732 0.572064 1.214438 1.183779 37.439180 13.614032
1654544075.727792 -2.314890 0.550759 1.195263 0.785104 37.107412 13.226070
1654544075.732794 -2.323413 0.530518 1.226157 0.676857 36.854836 13.075726
1654544075.737795 -2.313825 0.506016 1.244267 0.568614 36.602271 12.925390
1654544075.742797 -2.390526 0.458078 1.277291 1.037188 36.871510 12.953536
1654544075.747799 -2.308499 0.417596 1.282618 1.181538 36.847450 12.881361
1654544075.752800 -2.418224 0.410139 1.328425 1.325894 36.823389 12.809183
1654544075.757802 -2.383069 0.376050 1.338013 0.685696 36.774042 12.711741
1654544075.762804 -2.292519 0.349417 1.375298 0.457205 36.737966 12.627561
1654544075.767805 -2.189185 0.315328 1.428563 0.228704 36.701887 12.543376
1654544075.772807 -2.302107 0.257802 1.392343 0.543949 37.255822 13.592949
1654544075.777809 -2.362829 0.248214 1.338013 0.598067 37.526412 14.098050
1654544075.782810 -2.302107 0.234365 1.350797 0.652182 37.796987 14.603127
1654544075.787812 -2.638741 0.258867 1.315642 0.706300 38.067577 15.108228
1654544075.792814 -2.785751 0.337699 1.155847 0.413930 37.711256 13.286964
1654544075.797815 -2.695201 0.352613 1.217634 0.341766 37.753352 12.944186
1654544075.802817 -2.820906 0.320654 1.234679 0.269599 37.795450 12.601391
1654544075.807818 -2.981766 0.334503 1.024816 1.045401 37.467523 12.937054
1654544075.812820 -3.054206 0.317458 1.009902 1.303977 37.365296 12.858880
1654544075.817821 -3.039292 0.306806 1.126019 1.562540 37.263074 12.780710
1654544075.822823 -3.053141 0.376050 1.053579 1.018397 38.135589 12.602188
1654544075.827825 -3.356751 0.437837 1.010967 0.940221 38.442280 12.481916
1654544075.832826 -3.315204 0.514538 1.013097 0.862048 38.748957 12.361650
1654544075.837828 -3.199087 0.476188 1.029077 1.194737 38.088188 12.201558
1654544075.842829 -3.394036 0.451686 0.987530 1.302999 37.955868 12.063223
1654544075.847831 -3.414277 0.544367 0.900176 1.411266 37.823542 11.924881
1654544075.852833 -3.415342 0.589109 0.928939 1.227314 37.703422 11.883973
1654544075.857835 -3.451562 0.623199 0.936396 1.191227 37.577117 11.793755
1654544075.862836 -3.472868 0.637048 0.923612 1.155142 37.450818 11.703542
1654544075.867838 -3.412146 0.679659 0.890588 1.119058 37.324524 11.613333
1654544075.872839 -3.434517 0.694574 0.909764 1.236946 37.677259 12.087682
1654544075.877841 -3.551700 0.740381 0.844780 1.254988 37.719357 12.195933
1654544075.882843 -3.510153 0.800038 0.756361 1.273030 37.761455 12.304184
1654544075.887844 -3.438779 0.796842 0.878870 1.291066 38.011858 11.851543
1654544075.892846 -3.520806 0.867152 0.867152 1.309107 38.132125 11.749315
1654544075.897847 -3.521872 0.982204 0.672202 1.327146 38.252386 11.647093
1654544075.902849 -3.600704 0.947049 0.722271 1.583723 37.671155 11.619906
1654544075.907882 -3.578332 0.957702 0.723337 1.698473 37.508090 11.547432
1654544075.912883 -3.467541 1.024816 0.593370 1.812509 37.346038 11.475409
1654544075.917885 -3.607095 1.073819 0.675398 1.206258 37.696126 11.555533
1654544075.922886 -3.606030 1.131345 0.674333 1.007802 37.756264 11.549519
1654544075.927888 -3.541047 1.191002 0.521996 0.809336 37.816406 11.543505
1654544075.932890 -3.599638 1.274095 0.470861 1.467212 37.940459 12.023189
1654544075.937891 -3.583659 1.361449 0.373919 1.671692 38.030670 12.245711
1654544075.942893 -3.682732 1.452000 0.196015 1.876182 38.120885 12.468244
1654544075.947894 -3.780739 1.470110 0.171513 1.940235 38.117487 11.860000
1654544075.952896 -3.778608 1.503134 0.257802 2.072546 38.159587 11.655520
1654544075.957898 -3.735996 1.590488 0.206668 2.204863 38.201690 11.451030
1654544075.962899 -3.769021 1.677843 0.152337 2.337168 38.243788 11.246559
1654544075.967901 -3.766890 1.738565 0.078832 1.854025 37.570639 12.522479
1654544075.972903 -3.762629 1.719389 -0.002131 1.763822 37.354149 12.853225
1654544075.977904 -3.869159 1.689561 0.041547 1.673614 37.137650 13.183987
1654544075.982906 -3.821220 1.731108 0.071375 2.049960 38.180850 11.850707
1654544075.987907 -3.875550 1.863204 -0.002131 2.140171 38.451482 11.537977
1654544075.992909 -3.797784 1.986779 -0.025567 2.230377 38.722101 11.225262
1654544075.997911 -3.861701 1.996367 -0.091616 2.349526 37.835079 12.460892
1654544076.002912 -3.879812 1.915404 -0.185362 2.451757 37.624604 12.791637
1654544076.007914 -3.831873 1.887706 -0.090550 2.553987 37.414130 13.122383
1654544076.012916 -3.773282 1.931383 -0.012784 2.053754 37.565141 12.462402
1654544076.017917 -3.885138 2.057088 -0.121444 1.885374 37.517032 12.348144
1654544076.022919 -3.848918 2.056023 -0.154468 1.717002 37.468925 12.233891
1654544076.027920 -3.705103 1.975061 -0.089485 2.656156 37.519260 12.427274
1654544076.032922 -3.594312 1.938840 -0.111856 3.029002 37.519260 12.463356
1654544076.037924 -3.692319 1.939906 -0.111856 3.401867 37.519260 12.499440
1654544076.042926 -3.690189 1.953755 -0.033024 2.405306 37.395786 12.602873
1654544076.047927 -3.487782 1.937775 -0.015979 2.044493 37.329637 12.675035
1654544076.052928 -3.454758 1.903686 0.005326 1.683680 37.263487 12.747198
1654544076.057930 -3.595377 1.971865 -0.042612 1.322849 37.197335 12.819364
1654544076.062932 -3.623075 1.988909 -0.150207 2.609970 37.260442 12.923833
1654544076.067933 -3.486717 1.966538 -0.117183 2.862528 37.242403 13.008019
1654544076.072935 -3.326922 1.901555 -0.038351 3.115098 37.224363 13.092209
1654544076.077937 -3.364208 1.835507 0.073505 2.538649 36.859671 12.407709
1654544076.082938 -3.186303 1.846160 0.093746 2.460478 36.703330 12.185224
1654544076.087940 -3.233176 1.905816 0.007457 2.382308 36.546990 11.962739
1654544076.092942 -3.157540 1.928187 -0.044742 2.667855 36.992173 12.929340
1654544076.097943 -3.007333 1.879184 -0.029828 2.746037 37.094409 13.218009
1654544076.102945 -3.053141 1.871727 -0.010653 2.824214 37.196641 13.506664
1654544076.107946 -2.980701 1.888772 0.005326 2.799126 37.324691 13.459706
1654544076.112948 -3.078708 1.855747 0.140619 2.829195 37.438957 13.592012
1654544076.117949 -2.914652 1.864270 0.167252 2.859265 37.553222 13.724319
1654544076.122951 -2.998811 1.888772 0.162990 2.640965 36.981512 12.449195
1654544076.127953 -2.900804 1.833376 0.132097 2.544739 36.746961 11.865824
1654544076.132954 -2.800666 1.790764 0.086289 2.448513 36.512410 11.282454
1654544076.137956 -2.660047 1.774785 0.116117 2.352287 36.277859 10.699084
1654544076.142957 -2.582280 1.757740 0.171513 2.641544 35.875790 12.847588
1654544076.147959 -2.556713 1.797156 0.152337 2.683639 35.581124 13.244484
1654544076.152961 -2.273344 1.768393 0.184296 2.725734 35.286459 13.641380
1654544076.157963 -2.369220 1.683169 0.280173 2.846223 36.700600 13.301491
1654544076.162964 -2.212622 1.636296 0.239692 2.918391 37.061441 13.415758
1654544076.167966 -2.168945 1.651210 0.285500 2.990556 37.422265 13.530019
1654544076.172967 -2.116745 1.634166 0.314263 2.639453 37.476532 13.031269
1654544076.177969 -2.237123 1.656537 0.251410 2.537228 37.711047 12.892965
1654544076.182971 -2.036848 1.701279 0.202406 2.434999 37.945572 12.754655
1654544076.187972 -2.062415 1.687430 0.208798 2.846273 37.855834 13.156865
1654544076.192974 -2.013411 1.690626 0.140619 2.972568 37.946045 13.259103
1654544076.197975 -1.895163 1.633100 0.186427 3.098868 38.036260 13.361347
1654544076.202977 -1.874923 1.569182 0.246084 2.479260 37.268705 13.538124
1654544076.207978 -1.968669 1.604337 0.201341 2.244752 36.944001 13.676423
1654544076.212980 -1.916469 1.685300 0.088420 2.010256 36.619313 13.814716
1654544076.217982 -1.855747 1.652276 0.071375 2.694901 37.088903 13.987106
1654544076.222984 -1.838702 1.618186 0.042612 2.947503 37.185132 14.143478
1654544076.227985 -1.848290 1.583031 0.000000 3.200080 37.281353 14.299836
1654544076.232987 -1.995301 1.574509 0.029828 3.452669 37.377578 14.456201
1654544076.237988 -1.897294 1.663994 -0.047938 2.402822 36.741201 13.977613
1654544076.242990 -1.762001 1.655471 -0.013849 2.174321 36.566818 13.899441
1654544076.247992 -1.986779 1.580901 0.010653 1.945819 36.392436 13.821268
1654544076.252993 -2.034717 1.567052 -0.156599 2.917744 36.613145 14.077396
1654544076.257995 -1.921796 1.565987 -0.214125 3.164258 36.595107 14.131509
1654544076.262997 -2.019803 1.551072 -0.076701 3.410785 36.577068 14.185624
1654544076.267998 -2.044305 1.573444 -0.117183 2.373146 36.319101 13.562342
1654544076.273000 -2.033652 1.545746 -0.218386 2.072436 36.198817 13.327788
1654544076.278001 -2.074133 1.474371 -0.196015 1.771739 36.078539 13.093245
1654544076.283003 -2.024064 1.478632 -0.271651 2.500590 36.870522 13.653668
1654544076.288004 -2.187055 1.498873 -0.376050 2.674994 37.171218 13.785974
